"學校" "班級" "學生" "性別" "家裡書量" "班級人數" "學校書量" "科學"
5154 515405 51540527 "男" 2 30 "多於2000" 580.3419
5154 515405 51540528 "男" 1 30 "多於2000" 412.02862
5154 515405 51540529 "女" 1 30 "多於2000" 561.14141
5154 515405 51540530 "男" 2 30 "多於2000" 613.37834
5155 515518 51551801 "男" 4 30 "多於2000" 670.40141
5155 515518 51551802 "男" 3 30 "多於2000" 509.73498
5155 515518 51551803 "男" 3 30 "多於2000" 554.76857
5155 515518 51551804 "男" 5 30 "多於2000" 669.74789
5155 515518 51551805 "男" 2 30 "多於2000" 408.27579
5155 515518 51551806 "男" 4 25 "多於2000" 705.21909
5155 515518 51551807 "男" 2 30 "多於2000" 571.54349
5155 515518 51551808 "男" 5 30 "多於2000" 485.39566
5155 515518 51551809 "男" 1 30 "多於2000" 596.25271
5155 515518 51551810 "男" 1 30 "多於2000" 579.2922
5155 515518 51551811 "男" 5 30 "多於2000" 733.52405
5155 515518 51551812 "男" 4 30 "多於2000" 688.12439
5155 515518 51551813 "男" 1 30 "多於2000" 555.21766
5155 515518 51551814 "男" 1 30 "多於2000" 651.44267
5155 515518 51551815 "男" 2 30 "多於2000" 588.27375
5155 515518 51551816 "女" 3 30 "多於2000" 634.43356
5155 515518 51551817 "女" 5 30 "多於2000" 656.8207
5155 515518 51551818 "女" 2 30 "多於2000" 468.32154
5155 515518 51551819 "女" 4 25 "多於2000" 710.66491
5155 515518 51551820 "女" 4 30 "多於2000" 652.64459
5155 515518 51551821 "女" 3 30 "多於2000" 675.6071
5155 515518 51551822 "女" 1 30 "多於2000" 599.4368
5155 515518 51551823 "女" 2 30 "多於2000" 397.40299
5155 515518 51551824 "女" 4 30 "多於2000" 509.96441
5155 515518 51551825 "女" 1 30 "多於2000" 597.93953
5155 515518 51551826 "女" 4 30 "多於2000" 643.81967
5155 515518 51551827 "女" 3 30 "多於2000" 673.30688
5155 515518 51551828 "女" 3 30 "多於2000" 596.91332
5155 515518 51551829 "女" 1 30 "多於2000" 532.72424
5155 515518 51551830 "女" 1 30 "多於2000" 566.05802
5156 515606 51560601 "女" 3 42 "多於2000" 607.31203
5156 515606 51560602 "女" 2 42 "多於2000" 525.34194
5156 515606 51560603 "女" 5 42 "多於2000" 720.77616
5156 515606 51560604 "女" 4 42 "多於2000" 661.29113
5156 515606 51560605 "男" 2 42 "多於2000" 511.56738
5156 515606 51560606 "女" 2 42 "多於2000" 537.80074
5156 515606 51560607 "女" 1 42 "多於2000" 613.54358
5156 515606 51560608 "女" 1 42 "多於2000" 490.45077
5156 515606 51560609 "女" 2 42 "多於2000" 527.53203
5156 515606 51560610 "女" 3 42 "多於2000" 589.57288
5156 515606 51560611 "女" 4 42 "多於2000" 543.72076
5156 515606 51560612 "女" 3 42 "多於2000" 636.9175
5156 515606 51560613 "女" 2 42 "多於2000" 604.76924
5156 515606 51560614 "女" 5 42 "多於2000" 573.05332
5156 515606 51560615 "女" 5 42 "多於2000" 687.74856
5156 515606 51560616 "女" 1 42 "多於2000" 556.1998
5156 515606 51560617 "女" 1 42 "多於2000" 513.58922
5156 515606 51560618 "女" 5 42 "多於2000" 618.05029
5156 515606 51560619 "女" 1 42 "多於2000" 544.35463
5156 515606 51560620 "女" 3 42 "多於2000" 678.41001
5156 515606 51560621 "女" 3 42 "多於2000" 631.82414
5156 515606 51560622 "女" 4 42 "多於2000" 620.48039
5156 515606 51560623 "女" 2 42 "多於2000" 573.63184
5156 515606 51560624 "女" 1 42 "多於2000" 532.35434
5156 515606 51560625 "女" 4 42 "多於2000" 691.13685
5156 515606 51560626 "男" 5 42 "多於2000" 679.35378
5156 515606 51560628 "男" 4 42 "多於2000" 509.53218
5156 515606 51560629 "男" 2 42 "多於2000" 517.21612
5156 515606 51560630 "男" 5 42 "多於2000" 449.00338
5156 515606 51560631 "男" 1 42 "多於2000" 501.8758
5156 515606 51560632 "男" 4 42 "多於2000" 605.2167
5156 515606 51560633 "男" 1 42 "多於2000" 552.11706
5156 515606 51560634 "男" 2 42 "多於2000" 712.3551
5156 515606 51560635 "男" 4 42 "多於2000" 645.13565
5156 515606 51560636 "男" 4 42 "多於2000" 571.07533
5156 515606 51560637 "男" 1 42 "多於2000" 594.52996
5156 515606 51560638 "男" 4 42 "多於2000" 530.54938
5156 515606 51560639 "男" 3 42 "多於2000" 538.70159
5156 515606 51560640 "男" 3 42 "多於2000" 604.28631
5156 515606 51560641 "男" 5 42 "多於2000" 616.7436
5156 515606 51560642 "女" 5 42 "多於2000" 646.8148
5157 515709 51570901 "女" 5 30 "多於2000" 661.09089
5157 515709 51570902 "女" 5 30 "多於2000" 636.66587
5157 515709 51570903 "女" 3 30 "多於2000" 624.65778
5157 515709 51570904 "女" 3 30 "多於2000" 608.83558
5157 515709 51570905 "女" 3 30 "多於2000" 661.48334
5157 515709 51570906 "女" 2 30 "多於2000" 538.39169
5157 515709 51570907 "女" 2 30 "多於2000" 601.31235
5157 515709 51570908 "女" 2 30 "多於2000" 514.5224
5157 515709 51570909 "女" 4 30 "多於2000" 567.95182
5157 515709 51570910 "女" 2 30 "多於2000" 581.85173
5157 515709 51570911 "女" 5 30 "多於2000" 564.30922
5157 515709 51570912 "女" 3 30 "多於2000" 659.32953
5157 515709 51570913 "女" 2 30 "多於2000" 643.10405
5157 515709 51570914 "女" 4 30 "多於2000" 561.0971
5157 515709 51570915 "女" 1 30 "多於2000" 644.027
5157 515709 51570916 "女" 4 30 "多於2000" 602.64682
5157 515709 51570917 "女" 5 30 "多於2000" 575.02271
5157 515709 51570918 "女" 3 30 "多於2000" 574.48292
5157 515709 51570919 "女" 2 30 "多於2000" 472.97547
5157 515709 51570920 "女" 1 30 "多於2000" 577.8747
5157 515709 51570921 "女" 4 30 "多於2000" 598.7334
5157 515709 51570922 "女" 1 30 "多於2000" 510.01371
5157 515709 51570923 "女" 1 30 "多於2000" 473.73748
5157 515709 51570924 "女" 2 30 "多於2000" 459.43302
5157 515709 51570925 "女" 1 30 "多於2000" 506.58717
5157 515709 51570926 "女" 5 30 "多於2000" 501.61963
5157 515709 51570927 "女" 3 30 "多於2000" 494.95701
5157 515709 51570929 "女" 2 30 "多於2000" 531.57965
5157 515709 51570930 "女" 3 30 "多於2000" 517.71416
5158 515808 51580801 "女" 2 50 "多於2000" 628.70912
5158 515808 51580802 "女" 4 50 "多於2000" 521.61561
5158 515808 51580803 "女" 2 50 "多於2000" 663.19761
5158 515808 51580804 "女" 5 50 "多於2000" 651.88327
5158 515808 51580805 "女" 5 50 "多於2000" 641.69818
5158 515808 51580806 "女" 3 50 "多於2000" 568.89779
5158 515808 51580807 "女" 3 50 "多於2000" 675.97026
5158 515808 51580808 "女" 5 50 "多於2000" 585.51794
5158 515808 51580809 "女" 3 50 "多於2000" 593.6355
5158 515808 51580810 "女" 2 50 "多於2000" 658.99242
5158 515808 51580811 "女" 2 50 "多於2000" 548.22922
5158 515808 51580812 "女" 5 50 "多於2000" 541.37799
5158 515808 51580813 "女" 1 50 "多於2000" 383.24551
5158 515808 51580814 "女" 1 50 "多於2000" 659.87002
5158 515808 51580815 "女" 2 50 "多於2000" 554.37076
5158 515808 51580816 "女" 3 50 "多於2000" 700.9753
5158 515808 51580817 "女" 5 50 "多於2000" 610.81009
5158 515808 51580818 "女" 4 50 "多於2000" 656.72628
5158 515808 51580819 "女" 4 50 "多於2000" 511.84205
5158 515808 51580820 "女" 2 50 "多於2000" 639.96636
5158 515808 51580821 "女" 3 50 "多於2000" 728.00125
5158 515808 51580822 "男" 3 50 "多於2000" 630.51153
5158 515808 51580823 "男" 2 50 "多於2000" 589.40508
5158 515808 51580824 "男" 4 50 "多於2000" 630.64851
5158 515808 51580825 "男" 1 50 "多於2000" 462.78444
5158 515808 51580826 "男" 4 50 "多於2000" 635.89002
5158 515808 51580827 "男" 2 50 "多於2000" 650.48484
5158 515808 51580828 "男" 3 50 "多於2000" 641.79865
5158 515808 51580829 "男" 2 50 "多於2000" 616.67476
5158 515808 51580830 "男" 3 50 "多於2000" 597.08449
5158 515808 51580831 "男" 3 50 "多於2000" 485.18763
5158 515808 51580832 "男" 3 50 "多於2000" 691.77269
5158 515808 51580833 "男" 3 50 "多於2000" 578.82148
5158 515808 51580834 "男" 1 50 "多於2000" 588.72668
5158 515808 51580835 "男" 5 50 "多於2000" 630.77189
5158 515808 51580836 "男" 4 50 "多於2000" 635.71896
5158 515808 51580837 "男" 2 50 "多於2000" 696.64023
5158 515808 51580838 "男" 1 50 "多於2000" 551.48878
5158 515808 51580839 "男" 5 50 "多於2000" 655.22377
5158 515808 51580840 "男" 4 50 "多於2000" 694.08965
5158 515808 51580841 "男" 2 50 "多於2000" 488.02426
5158 515808 51580842 "男" 3 50 "多於2000" 618.76613
5158 515808 51580843 "男" 3 50 "多於2000" 573.81812
5158 515808 51580844 "男" 4 50 "多於2000" 642.29355
5158 515808 51580845 "男" 2 50 "多於2000" 642.50438
5158 515808 51580846 "男" 3 50 "多於2000" 603.90351
5158 515808 51580847 "男" 3 50 "多於2000" 567.29272
5158 515808 51580848 "男" 2 50 "多於2000" 655.50971
5158 515808 51580849 "男" 2 50 "多於2000" 530.82427
5158 515808 51580850 "女" 3 50 "多於2000" 621.64777
5159 515908 51590801 "男" 3 41 NA 628.76517
5159 515908 51590802 "男" 4 41 NA 722.44484
5159 515908 51590803 "男" 5 41 NA 661.04426
5159 515908 51590804 "男" 5 41 NA 722.3396
5159 515908 51590805 "男" 1 41 NA 648.45301
5159 515908 51590806 "男" 2 41 NA 656.50348
5159 515908 51590808 "男" 3 41 NA 665.50329
5159 515908 51590809 "男" 3 41 NA 573.5759
5159 515908 51590810 "男" 3 41 NA 624.5765
5159 515908 51590811 "男" 5 41 NA 600.13264
5159 515908 51590812 "男" 5 41 NA 718.29013
5159 515908 51590813 "男" 2 41 NA 520.1595
5159 515908 51590814 "男" 5 41 NA 679.169
5159 515908 51590815 "男" 4 41 NA 576.55348
5159 515908 51590816 "男" 4 41 NA 605.50683
5159 515908 51590817 "男" 3 41 NA 655.95461
5159 515908 51590818 "男" 4 41 NA 644.09142
5159 515908 51590819 "男" 2 41 NA 645.45962
5159 515908 51590820 "男" 3 41 NA 557.54183
5159 515908 51590821 "男" 5 41 NA 569.28025
5159 515908 51590822 "女" 3 41 NA 688.35231
5159 515908 51590823 "女" 2 41 NA 661.52776
5159 515908 51590824 "女" 4 41 NA 695.2747
5159 515908 51590825 "女" 5 41 NA 691.47442
5159 515908 51590826 "女" 2 41 NA 591.18795
5159 515908 51590827 "女" 3 41 NA 677.38892
5159 515908 51590828 "女" 4 41 NA 601.48421
5159 515908 51590829 "女" 5 41 NA 564.22619
5159 515908 51590830 "女" 5 41 NA 557.43404
5159 515908 51590831 "女" 3 41 NA 631.0419
5159 515908 51590832 "女" 4 41 NA 628.86797
5159 515908 51590833 "女" 4 41 NA 659.92746
5159 515908 51590834 "女" 5 41 NA 531.39778
5159 515908 51590835 "女" 1 41 NA 581.06565
5159 515908 51590836 "女" 5 41 NA 593.58189
5159 515908 51590837 "女" 4 41 NA 601.92923
5159 515908 51590838 "女" 4 41 NA 648.04648
5159 515908 51590839 "女" 5 41 NA 643.62605
5159 515908 51590840 "女" 4 41 NA 558.46524
5160 516004 51600401 "男" 3 27 "多於2000" 635.65896
5160 516004 51600402 "男" 3 27 "多於2000" 549.21496
5160 516004 51600403 "男" 3 27 "多於2000" 618.06436
5160 516004 51600404 "男" 1 27 "多於2000" 578.40646
5160 516004 51600405 "男" 3 27 "多於2000" 689.10141
5160 516004 51600406 "男" 2 27 "多於2000" 569.76167
5160 516004 51600407 "男" 1 27 "多於2000" 381.0296
5160 516004 51600408 "男" 2 27 "多於2000" 538.73136
5160 516004 51600409 "男" 2 27 "多於2000" 533.10495
5160 516004 51600410 "男" 1 27 "多於2000" 407.63355
5160 516004 51600411 "男" 2 27 "多於2000" 497.06257
5160 516004 51600412 "男" 2 27 "多於2000" 591.45494
5160 516004 51600413 "女" 5 27 "多於2000" 583.75519
5160 516004 51600414 "女" 3 27 "多於2000" 623.87763
5160 516004 51600415 "女" 2 27 "多於2000" 459.56058
5160 516004 51600416 "女" 2 27 "多於2000" 487.76565
5160 516004 51600417 "女" 2 27 "多於2000" 600.5572
5160 516004 51600418 "女" 2 27 "多於2000" 495.26632
5160 516004 51600419 "女" 1 27 "多於2000" 601.87295
5160 516004 51600420 "女" 1 27 "多於2000" 588.85459
5160 516004 51600422 "女" 2 27 "多於2000" 470.66793
5160 516004 51600423 "女" 1 27 "多於2000" 513.68852
5160 516004 51600424 "女" 2 27 "多於2000" 563.34523
5160 516004 51600425 "女" 2 27 "多於2000" 482.26506
5160 516004 51600426 "女" 3 27 "多於2000" 691.33383
5160 516004 51600427 "女" 3 27 "多於2000" 625.82109
5161 516102 51610201 "男" 3 28 "多於2000" 591.06295
5161 516102 51610203 "男" 2 28 "多於2000" 705.76621
5161 516102 51610204 "男" 4 28 "多於2000" 587.25487
5161 516102 51610205 "男" 4 28 "多於2000" 632.08125
5161 516102 51610206 "男" 1 28 "多於2000" 536.41417
5161 516102 51610207 "男" 1 28 "多於2000" 435.23522
5161 516102 51610208 "男" 5 28 "多於2000" 730.9337
5161 516102 51610209 "男" 1 28 "多於2000" 605.34252
5161 516102 51610210 "男" 2 28 "多於2000" 405.07413
5161 516102 51610211 "男" 5 28 "多於2000" 619.09173
5161 516102 51610212 "男" 5 28 "多於2000" 679.10202
5161 516102 51610213 "男" 5 28 "多於2000" 653.92627
5161 516102 51610214 "男" 3 28 "多於2000" 653.48962
5161 516102 51610215 "女" 2 28 "多於2000" 597.1988
5161 516102 51610216 "女" 4 28 "多於2000" 642.53101
5161 516102 51610217 "女" 4 28 "多於2000" 616.31405
5161 516102 51610218 "女" 1 28 "多於2000" 733.6594
5161 516102 51610219 "女" 3 28 "多於2000" 635.49675
5161 516102 51610220 "女" 3 28 "多於2000" 526.73921
5161 516102 51610221 "女" 4 28 "多於2000" 544.57231
5161 516102 51610222 "女" 2 28 "多於2000" 543.86728
5161 516102 51610223 "女" 1 28 "多於2000" 629.91685
5161 516102 51610224 "女" 3 28 "多於2000" 548.15619
5161 516102 51610225 "女" 3 28 "多於2000" 669.1938
5161 516102 51610226 "女" 3 28 "多於2000" 693.53567
5161 516102 51610227 "女" 1 28 "多於2000" 354.5853
5162 516210 51621001 "女" 2 29 "多於2000" 644.99344
5162 516210 51621002 "女" 3 29 "多於2000" 601.18374
5162 516210 51621003 "女" 3 29 "多於2000" 568.82756
5162 516210 51621004 "女" 1 29 "多於2000" 456.62324
5162 516210 51621005 "女" 1 29 "多於2000" 651.18662
5162 516210 51621006 "女" 2 29 "多於2000" 536.0345
5162 516210 51621007 "女" 1 29 "多於2000" 537.54282
5162 516210 51621008 "女" 2 29 "多於2000" 557.98325
5162 516210 51621009 "女" 2 29 "多於2000" 541.31473
5162 516210 51621010 "女" 3 29 "多於2000" 508.0984
5162 516210 51621011 "女" 1 29 "多於2000" 545.79178
5162 516210 51621012 "女" 1 29 "多於2000" 434.31855
5162 516210 51621013 "女" 1 29 "多於2000" 356.1063
5162 516210 51621014 "男" 3 29 "多於2000" 666.84207
5162 516210 51621015 "男" 1 29 "多於2000" 640.91442
5162 516210 51621016 "男" 2 29 "多於2000" 703.65018
5162 516210 51621017 "男" 2 29 "多於2000" 606.37431
5162 516210 51621018 "男" 3 29 "多於2000" 611.24673
5162 516210 51621019 "男" 3 29 "多於2000" 546.47961
5162 516210 51621020 "男" 2 29 "多於2000" 569.8576
5162 516210 51621021 "男" 1 29 "多於2000" 517.70498
5162 516210 51621022 "男" 2 29 "多於2000" 486.85049
5162 516210 51621023 "男" 1 29 "多於2000" 623.75716
5162 516210 51621024 "男" 1 29 "多於2000" 553.92528
5162 516210 51621025 "男" 4 29 "多於2000" 527.31947
5162 516210 51621026 "男" 3 29 "多於2000" 499.74443
5162 516210 51621027 "男" 1 29 "多於2000" 358.73153
5163 516308 51630801 "女" 4 43 "多於2000" 526.94259
5163 516308 51630802 "女" 2 43 "多於2000" 571.21743
5163 516308 51630803 "男" 3 43 "多於2000" 555.04347
5163 516308 51630804 "女" 1 43 "多於2000" 540.25189
5163 516308 51630805 "女" 3 43 "多於2000" 495.0198
5163 516308 51630806 "女" 5 43 "多於2000" 479.01166
5163 516308 51630807 "女" 5 43 "多於2000" 442.55344
5163 516308 51630808 "女" 1 43 "多於2000" 563.92176
5163 516308 51630809 "女" 3 43 "多於2000" 528.91896
5163 516308 51630810 "女" 5 43 "多於2000" 572.18305
5163 516308 51630811 "女" 4 43 "多於2000" 581.74824
5163 516308 51630812 "女" 3 43 "多於2000" 522.35797
5163 516308 51630813 "女" 2 43 "多於2000" 555.09905
5163 516308 51630814 "女" 2 43 "多於2000" 563.0037
5163 516308 51630815 "女" 5 43 "多於2000" 497.60561
5163 516308 51630816 "女" 3 43 "多於2000" 584.84733
5163 516308 51630817 "女" 5 43 "多於2000" 488.49254
5163 516308 51630818 "女" 5 43 "多於2000" 564.63993
5163 516308 51630819 "女" 2 43 "多於2000" 526.19314
5163 516308 51630820 "女" 2 43 "多於2000" 534.69002
5163 516308 51630821 "男" 3 43 "多於2000" 420.84424
5163 516308 51630822 "男" 1 43 "多於2000" 524.74854
5163 516308 51630823 "男" 1 43 "多於2000" 575.04399
5163 516308 51630824 "男" 3 43 "多於2000" 568.92361
5163 516308 51630825 "男" 5 43 "多於2000" 605.40113
5163 516308 51630826 "男" 5 43 "多於2000" 513.68922
5163 516308 51630827 "男" 3 43 "多於2000" 516.78866
5163 516308 51630828 "男" 3 43 "多於2000" 543.25714
5163 516308 51630829 "男" 3 43 "多於2000" 619.68675
5163 516308 51630830 "男" 4 43 "多於2000" 604.40318
5163 516308 51630831 "男" 4 43 "多於2000" 612.79738
5163 516308 51630832 "男" 4 43 "多於2000" 606.12849
5163 516308 51630834 "男" 4 43 "多於2000" 545.88784
5163 516308 51630835 "男" 3 43 "多於2000" 675.06952
5163 516308 51630836 "男" 2 43 "多於2000" 618.35914
5163 516308 51630837 "男" 3 43 "多於2000" 554.25878
5163 516308 51630838 "男" 3 43 "多於2000" 603.67443
5163 516308 51630839 "男" 1 43 "多於2000" 517.11774
5163 516308 51630840 "男" 2 43 "多於2000" 562.2118
5163 516308 51630841 "男" 3 43 "多於2000" 553.58759
5163 516308 51630842 "男" 1 43 "多於2000" 498.82439
5163 516308 51630843 "男" 3 43 "多於2000" 628.64703
5163 516308 51630844 "男" 2 43 "多於2000" 419.5179
5164 516402 51640201 "男" 5 29 "不多於2000" 647.67716
5164 516402 51640202 "男" 3 29 "不多於2000" 632.17497
5164 516402 51640203 "男" 4 29 "不多於2000" 599.22795
5164 516402 51640204 "男" 3 29 "不多於2000" 766.92946
5164 516402 51640205 "男" 1 29 "不多於2000" 545.7098
5164 516402 51640206 "男" 5 29 "不多於2000" 715.83746
5164 516402 51640207 "男" 4 29 "不多於2000" 523.5693
5164 516402 51640208 "男" 3 29 "不多於2000" 625.42863
5164 516402 51640209 "男" 1 29 "不多於2000" 379.20231
5164 516402 51640211 "男" 4 29 "不多於2000" 469.62207
5164 516402 51640212 "男" 1 29 "不多於2000" 591.49308
5164 516402 51640213 "男" 1 29 "不多於2000" 554.45298
5164 516402 51640214 "男" 2 29 "不多於2000" 535.13725
5164 516402 51640215 "女" 3 29 "不多於2000" 552.46126
5164 516402 51640216 "女" 2 29 "不多於2000" 738.85905
5164 516402 51640218 "女" 1 29 "不多於2000" 461.96231
5164 516402 51640219 "女" 4 29 "不多於2000" 500.62354
5164 516402 51640220 "女" 2 29 "不多於2000" 647.09888
5164 516402 51640221 "女" 3 29 "不多於2000" 385.05617
5164 516402 51640222 "女" 2 29 "不多於2000" 404.61539
5164 516402 51640223 "女" 2 29 "不多於2000" 518.54967
5164 516402 51640224 "女" 4 29 "不多於2000" 596.55179
5164 516402 51640225 "女" 2 29 "不多於2000" 479.02073
5164 516402 51640226 "女" 3 29 "不多於2000" 622.34536
5164 516402 51640227 "女" 3 29 "不多於2000" 601.79853
5164 516402 51640228 "女" 3 29 "不多於2000" 541.07321
5164 516402 51640229 "女" 3 29 "不多於2000" 643.92746
5165 516502 51650201 "女" 2 30 "多於2000" 588.18096
5165 516502 51650202 "女" 4 30 "多於2000" 614.99073
5165 516502 51650203 "女" 2 30 "多於2000" 475.18475
5165 516502 51650204 "女" 3 30 "多於2000" 661.07809
5165 516502 51650205 "女" 5 30 "多於2000" 445.0553
5165 516502 51650206 "女" 2 30 "多於2000" 612.99867
5165 516502 51650207 "女" 4 30 "多於2000" 619.11603
5165 516502 51650208 "女" 3 30 "多於2000" 563.30046
5165 516502 51650209 "女" 4 30 "多於2000" 547.62431
5165 516502 51650211 "女" 5 30 "多於2000" 484.01758
5165 516502 51650212 "女" 5 30 "多於2000" 588.38655
5165 516502 51650213 "女" 1 30 "多於2000" 530.76915
5165 516502 51650214 "男" 5 30 "多於2000" 688.89838
5165 516502 51650215 "男" 1 30 "多於2000" 579.53116
5165 516502 51650216 "男" 1 30 "多於2000" 570.08947
5165 516502 51650217 "男" 3 30 "多於2000" 649.12583
5165 516502 51650218 "男" 1 30 "多於2000" 410.03889
5165 516502 51650219 "男" 1 30 "多於2000" 562.68775
5165 516502 51650220 "男" 3 30 "多於2000" 552.80186
5165 516502 51650221 "男" 1 30 "多於2000" 512.58871
5165 516502 51650222 "男" 3 30 "多於2000" 638.95992
5165 516502 51650223 "男" 2 30 "多於2000" 679.44203
5165 516502 51650224 "男" 1 30 "多於2000" 575.95136
5165 516502 51650225 "男" 1 30 "多於2000" 478.86503
5165 516502 51650226 "男" 1 30 "多於2000" 550.0079
5165 516502 51650227 "男" 1 30 "多於2000" 564.58563
5165 516502 51650228 "男" 4 30 "多於2000" 701.538
5165 516502 51650229 "男" 1 30 "多於2000" 398.22081
5165 516502 51650230 "女" 3 30 "多於2000" 641.78969
5166 516602 51660201 "男" 5 50 "多於2000" 601.40119
5166 516602 51660202 "男" 4 50 "多於2000" 719.0012
5166 516602 51660203 "男" 5 50 "多於2000" 703.73647
5166 516602 51660204 "男" 3 50 "多於2000" 706.29495
5166 516602 51660205 "男" 2 50 "多於2000" 599.4004
5166 516602 51660206 "男" 4 50 "多於2000" 590.40408
5166 516602 51660207 "男" 5 50 "多於2000" 699.74885
5166 516602 51660208 "男" 1 50 "多於2000" 659.35139
5166 516602 51660209 "男" 3 50 "多於2000" 645.88441
5166 516602 51660210 "男" 5 50 "多於2000" 640.17893
5166 516602 51660211 "男" 5 50 "多於2000" 734.06012
5166 516602 51660212 "男" 3 50 "多於2000" 662.61293
5166 516602 51660213 "男" 5 50 "多於2000" 738.36402
5166 516602 51660214 "男" 3 50 "多於2000" 656.27254
5166 516602 51660215 "男" 2 50 "多於2000" 583.15888
5166 516602 51660216 "男" 3 50 "多於2000" 672.93163
5166 516602 51660217 "男" 5 50 "多於2000" 643.90839
5166 516602 51660218 "男" 5 50 "多於2000" 643.58791
5166 516602 51660219 "男" 3 50 "多於2000" 623.62506
5166 516602 51660220 "男" 3 50 "多於2000" 655.10888
5166 516602 51660221 "男" 3 50 "多於2000" 630.26896
5166 516602 51660222 "男" 5 50 "多於2000" 619.86653
5166 516602 51660224 "男" 3 50 "多於2000" 644.19224
5166 516602 51660225 "男" 5 50 "多於2000" 818.42647
5166 516602 51660226 "男" 2 50 "多於2000" 665.30002
5166 516602 51660227 "男" 4 50 "多於2000" 684.34632
5166 516602 51660228 "男" 5 50 "多於2000" 629.68603
5166 516602 51660229 "男" 3 50 "多於2000" 766.63037
5166 516602 51660230 "男" 5 50 "多於2000" 721.35247
5166 516602 51660231 "男" 5 50 "多於2000" 641.62632
5166 516602 51660232 "男" 1 50 "多於2000" 710.98167
5166 516602 51660233 "男" 4 50 "多於2000" 676.10433
5166 516602 51660234 "男" 5 50 "多於2000" 683.66885
5166 516602 51660235 "男" 3 50 "多於2000" 707.21418
5166 516602 51660236 "女" 4 50 "多於2000" 804.26109
5166 516602 51660237 "女" 5 50 "多於2000" 628.49504
5166 516602 51660238 "女" 4 50 "多於2000" 593.79783
5166 516602 51660240 "女" 5 50 "多於2000" 657.51771
5166 516602 51660241 "女" 5 50 "多於2000" 611.84025
5166 516602 51660242 "女" 5 50 "多於2000" 725.29078
5166 516602 51660243 "女" 4 50 "多於2000" 669.34031
5166 516602 51660244 "女" 3 50 "多於2000" 683.77827
5166 516602 51660245 "女" 5 50 "多於2000" 597.60567
5166 516602 51660246 "男" 4 50 "多於2000" 644.44121
5166 516602 51660247 "女" 4 50 "多於2000" 687.79054
5166 516602 51660248 "女" 5 50 "多於2000" 654.62386
5166 516602 51660249 "女" 5 50 "多於2000" 669.10647
5166 516602 51660250 "女" 4 50 "多於2000" 691.60536
5166 516602 51660251 "男" 5 50 "多於2000" 689.91435
5167 516712 51671202 "女" 5 23 "多於2000" 637.08181
5167 516712 51671203 "女" 2 23 "多於2000" 677.69742
5167 516712 51671204 "女" 2 23 "多於2000" 596.64621
5167 516712 51671205 "女" 5 23 "多於2000" 724.19992
5167 516712 51671206 "女" 5 23 "多於2000" 631.53541
5167 516712 51671207 "女" 4 23 "多於2000" 637.41881
5167 516712 51671208 "女" 5 23 "多於2000" 665.15502
5167 516712 51671209 "女" 4 23 "多於2000" 673.14397
5167 516712 51671210 "女" 1 23 "多於2000" 497.53131
5167 516712 51671211 "女" 5 23 "多於2000" 589.03995
5167 516712 51671212 "男" 3 23 "多於2000" 563.16801
5167 516712 51671213 "男" 2 23 "多於2000" 655.47017
5167 516712 51671214 "男" 5 23 "多於2000" 753.1356
5167 516712 51671215 "男" 3 23 "多於2000" 697.80063
5167 516712 51671216 "男" 4 23 "多於2000" 646.46827
5167 516712 51671217 "男" 3 23 "多於2000" 599.50238
5167 516712 51671218 "男" 3 23 "多於2000" 591.44157
5167 516712 51671219 "男" 4 23 "多於2000" 550.93538
5167 516712 51671220 "男" 5 23 "多於2000" 619.27581
5167 516712 51671221 "男" 3 23 "多於2000" 656.46592
5167 516712 51671222 "男" 2 23 "多於2000" 316.87877
5167 516712 51671223 "女" 3 23 "多於2000" 597.27101
5168 516802 51680201 "女" 2 20 "多於2000" 566.89026
5168 516802 51680202 "女" 5 20 "多於2000" 649.52771
5168 516802 51680203 "女" 3 20 "多於2000" 581.35636
5168 516802 51680204 "女" 1 20 "多於2000" 634.15227
5168 516802 51680205 "女" 2 20 "多於2000" 564.43678
5168 516802 51680206 "女" 1 20 "多於2000" 643.16278
5168 516802 51680207 "女" 2 20 "多於2000" 500.87436
5168 516802 51680208 "女" 2 20 "多於2000" 504.73348
5168 516802 51680209 "男" 2 20 "多於2000" 690.38472
5168 516802 51680210 "男" 5 20 "多於2000" 546.82264
5168 516802 51680211 "男" 2 20 "多於2000" 516.23712
5168 516802 51680212 "男" 4 20 "多於2000" 511.34784
5168 516802 51680213 "男" 3 20 "多於2000" 455.41098
5168 516802 51680214 "男" 2 20 "多於2000" 591.29738
5168 516802 51680215 "女" 4 20 "多於2000" 500.81843
5168 516802 51680216 "女" 4 20 "多於2000" 529.12827
5168 516802 51680217 "男" 3 20 "多於2000" 650.06913
5168 516802 51680218 "女" 3 20 "多於2000" 691.0915
5168 516802 51680220 "女" 1 20 "多於2000" 366.60664
5169 516901 51690101 "男" 1 25 "多於2000" 477.78766
5169 516901 51690102 "男" 2 25 "多於2000" 506.02505
5169 516901 51690103 "男" 1 25 "多於2000" 521.30339
5169 516901 51690104 "男" 3 25 "多於2000" 630.75782
5169 516901 51690106 "男" 5 25 "多於2000" 450.90125
5169 516901 51690107 "男" 1 25 "多於2000" 468.9582
5169 516901 51690108 "男" 2 25 "多於2000" 507.27685
5169 516901 51690109 "男" 3 25 "多於2000" 716.95449
